Run,Iteration,dim-0,dim-1,dim-2,dim-3
8,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
8,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,0,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,1,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,2,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,3,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,4,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,5,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,6,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,7,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,8,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,9,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,10,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,11,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,12,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,13,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,14,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,15,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,16,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,17,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,18,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,19,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,20,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,21,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,22,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,23,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,24,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,25,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,26,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,27,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,28,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,29,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,30,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,31,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,32,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,33,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,34,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,35,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,36,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,37,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,38,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,39,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,40,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,41,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,42,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,43,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,44,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,45,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,46,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,47,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,48,0.5750000000000001,0.5750000000000001,0.4375,0.4375
9,49,0.5750000000000001,0.5750000000000001,0.4375,0.4375
